,egypt_irr,egypt_90,egypt_low_had,sudan_irr,sudan_90,ethiopia_hydro,EgyptIncome,SudanIncome,EthiopiaUtility,max_EgSu,max_EgEt,max_EtSu,grand_coalition
242,7.122016389975329,1.9136253119543496,0.0166666666666666,0.436164071938291,0.0722664939630007,15.04853651734594,5.990309977370932,0.5167483562369853,0.5468000669140697,5552568697.109341,5578212264.362817,907541530.9784403,6019161246.225299
243,4.738422786329117,1.3475729921943562,0.2416666666666666,0.0,0.0,14.35991968415111,6.078887527032026,0.4966184257560417,0.4783524477339177,6120356481.470179,6103354854.860641,907484435.0614246,6565597885.696122
244,5.8879206190830375,1.2787601542182976,0.0875,1.3821771024130551,0.4052590754956352,12.527932153381496,6.161040228963329,0.45182173424266703,0.4409964373159907,5824750160.888418,5815215007.9748745,786413328.656441,6213189248.759867
245,4.684619540452651,0.4471636515896541,0.475,0.1241160839472743,0.0,10.6915235524256,6.1622767428157905,0.5163075180356088,0.37527413967058804,5899550208.3697605,5774967892.084904,787581701.3093586,6231049900.882011
246,11.176331844492818,3.040583849481892,0.4833333333333333,0.5626816492091751,0.0099008776995299,15.105879225718043,5.625149082285279,0.6879291390761877,0.7407801791605181,3991548015.5941744,4024963958.938086,903325072.8261659,4459918523.679214
247,4.545914408286895,1.2751174396197522,0.225,0.0,0.0,14.174445382661252,6.096448128777398,0.49078375491650994,0.46662651682807804,6204162220.595047,6181409807.054972,901733648.1308881,6643652837.890453
248,4.86970641730296,0.8975420049188861,0.3166666666666666,0.010323644674852,0.0,12.746892292219302,6.108571145974048,0.5093205194300698,0.43596673511786793,5999487451.638813,5932988159.906391,856955554.5161899,6394715583.030697
249,8.441559462520395,1.8134962079434915,0.0083333333333333,0.0256387033804063,0.0,14.327461097126616,5.922170715979758,0.5763009571133788,0.5553867274288496,5197906991.129204,5181178408.447,905198579.4772215,5642141989.526712
250,3.817029659002556,0.8897731258266609,0.4958333333333333,0.0,0.0,13.576242187580435,6.112145837188438,0.49287482058427673,0.4488377427492711,6194523720.973428,6153223513.542542,883185854.2400775,6615466544.378024
251,4.562613491176212,0.8446446478866823,0.3583333333333333,0.0088380493788309,0.0,12.393048621861366,6.128417109497053,0.5051308594694264,0.42031043155550596,6064533392.458228,5986988718.046729,846058495.1577239,6448790302.831341
252,6.595279179662124,1.733928866881284,0.0333333333333333,0.0,0.0,14.579811750091606,6.008682988469739,0.5284083953883455,0.516767016663901,5718540735.716931,5708357047.812548,914302373.7665794,6170600078.648029
253,6.3903830320546495,1.605289782350196,0.0,0.0,0.0,14.22563573404578,6.0355066817201,0.5211060786993907,0.497245640102495,5815991557.7174425,5794826344.136321,903320848.089842,6257069374.971803
254,4.849490293052704,1.1240564605025072,0.6708333333333333,0.332526513578579,0.0011385436976941,15.043509234492111,5.999340205964167,0.5154019442453025,0.5391162503125173,5636473874.789503,5656991197.428638,912356025.3147142,6102910548.766428
255,5.450508539852693,0.7560860826662278,0.3833333333333333,0.011592192665586,0.0,12.119446989700638,6.087375119988212,0.5328045343496318,0.4336787461841421,5736248707.758703,5650358263.094218,837437767.3269907,6112022369.089956
256,4.756071711405386,1.131547982345321,0.6875,0.0750213153070823,0.0,14.901111273883624,5.994021927030476,0.5278963166061186,0.531940156885391,5664671947.036055,5668184261.623965,920530695.9636736,6126693452.311847
257,6.70825418579479,1.7274359215965351,0.0291666666666666,0.5704641906432545,0.1176539233896244,15.062186176431286,6.015871852450636,0.5003270191236356,0.5376595289477142,5660027319.349142,5692454663.828441,901604192.1049259,6127043087.641254
258,5.562975482128808,1.0335128741091837,0.6958333333333333,0.4328428495195385,0.0614275796923088,15.061476719018694,5.955671115032239,0.5334411687933107,0.564746116696437,5365906778.397814,5391793128.456738,908101191.876086,5832900549.365319
259,5.58602330820558,1.4747208456392538,0.1375,0.5932400640351815,0.010023103844143,15.063753824969256,6.057547206810131,0.4795998300325101,0.5167113636793448,5909040727.105228,5942586486.827103,900582989.3888452,6376105101.660588
260,4.620075379972111,1.2296246980603829,0.525,0.3631189545570809,0.0308161808865891,15.047844675176668,6.038178507239581,0.49550674485795904,0.520173148424446,5860411501.581879,5882536117.259882,911017580.2556092,6326982599.548685
261,5.673521729900832,1.4922057974678105,0.1416666666666666,0.0,0.0,14.66975275898304,6.0366588032788675,0.5127009082518046,0.5044986889913127,5904799141.886593,5897404150.714303,917091070.4986732,6359647181.549785
262,18.39315055135085,4.538554298269903,0.0,0.6221247342317123,0.0462414981788097,15.105740707427191,5.264072969480562,0.858918721062362,0.9308667099790621,3080787400.4569736,3116988079.6258087,900531747.248697,3549153613.6657395
263,4.589063283236582,1.2562803765742057,0.5041666666666667,0.3752808735932551,0.0477848244639686,15.047897445408305,6.043791405794957,0.492435626334166,0.5176313683928614,5891500213.538077,5914210673.102806,910435008.7398382,6358072947.690361
264,4.124136344597584,1.2477063695662676,0.2041666666666666,0.0,0.0,13.876827608827831,6.128718755741208,0.4791446434153121,0.4459950013654662,6374773978.899385,6342793675.617668,892505758.3892453,6805036706.45315
265,6.7231612114709325,1.4906211938296354,0.0,1.4611978091300366,0.3664905803899945,12.090056466446011,6.152202102926881,0.4623746586419769,0.43928163895312816,5644570112.14894,5624863610.3675585,769431268.5894468,6019432495.552973
266,4.300158375113387,0.8341415819601596,0.3625,0.1232954057918908,0.0,11.282145924493312,6.178870121611621,0.4952035385819728,0.37978474032839143,6147361179.141116,6041051138.849081,805934913.4934552,6497173615.741827
267,4.179782108478789,0.4826738455853415,0.4125,0.1241161549424403,0.0,10.648433308270636,6.19672348500181,0.49720314742287697,0.3599317680972988,6140306025.108431,6014387663.012119,786245648.4965897,6470469668.30857
268,4.267277514655197,0.9721238038359012,0.2083333333333333,0.12410632948949,0.0,11.089726092649087,6.206247486082517,0.48326863877617854,0.3643422756632914,6313199170.826389,6200962978.704267,799928787.4256666,6657045468.478161
269,4.875207113700407,0.8384853528523,0.3708333333333333,0.0083366356702054,0.0,12.467608545388522,6.108460344718536,0.5146303566121347,0.43076769919131447,5943527314.231032,5868269399.5350275,848395321.8940182,6330096017.830039
270,6.526572676084266,1.685004816281085,0.0583333333333333,0.5603843885554232,0.0858963762589903,15.05949941147516,6.020089320797692,0.49862170600118955,0.5351473737231052,5687774889.712182,5719644652.744262,901995162.7314439,6154707352.593944
271,6.481090740056307,1.6848541290990595,0.0666666666666666,0.3878313498350441,0.0,15.049189961385387,6.013388078011505,0.5068829095224645,0.5335874129880152,5701862321.7763815,5725214940.46709,909873000.7068001,6168475131.475136
